,city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,kmeans2ciudades
1237,iq,2006,15.0,0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,301.45,283.45,307.04999999999995,294.54999999999995,49.0,7
1238,iq,2006,16.0,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.061428571,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,300.54999999999995,281.5,305.95,295.65,11.9,7
1239,iq,2006,17.0,0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.8642857143,74.93,16.5585714286,7.75714285714,300.15,281.61666666666997,306.65,292.65,34.0,11
1240,iq,2006,18.0,0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.021428571,296.384285714,306.3,293.6,38.84,93.6357142857,65.07,17.9628571429,8.41428571429,301.0,282.25,306.45,295.65,115.0,6
1241,iq,2006,19.0,0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.184285714,297.557142857,295.452857143,304.3,291.8,70.0,96.0985714286,127.24,16.9771428571,6.62857142857,297.45,278.34999999999997,305.45,294.84999999999997,39.362293956043956,7
1242,iq,2006,20.0,0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.1114285714,12.3714285714,298.34999999999997,284.84999999999997,304.84999999999997,292.54999999999995,2.0,9
1243,iq,2006,21.0,0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.3857142857,91.4,15.46,10.8857142857,300.6166666667,283.5833333333,307.15,294.84999999999997,83.0,9
1244,iq,2006,22.0,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.557142857,304.1,291.3,44.65,92.5057142857,79.48,16.0257142857,6.88571428571,298.75,282.08333333332996,305.04999999999995,292.45,150.2,10
1245,iq,2006,23.0,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,299.34999999999997,281.75,306.15,294.65,105.2,7
1246,iq,2006,24.0,0.1732714,0.185,0.1369286,0.1680429,84.99,297.427142857,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,301.25,285.84999999999997,307.54999999999995,294.54999999999995,79.5,9
1247,iq,2006,25.0,0.22138,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,299.75,283.5,305.65,293.54999999999995,74.9,9
1248,iq,2006,26.0,0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,300.34999999999997,283.45,306.54999999999995,292.95,21.9,11
1249,iq,2006,27.0,0.3201714,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.0057142857,7.97142857143,299.84999999999997,282.54999999999995,306.15,294.84999999999997,110.6,9
1250,iq,2006,28.0,0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.621428571,298.857142857,292.832857143,306.7,292.1,1.8,77.2714285714,1.17,14.4171428571,11.4285714286,299.4,283.54999999999995,306.25,293.75,0.5,9
1251,iq,2006,29.0,0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40.0,85.14,54.72,15.7885714286,11.0,300.54999999999995,285.275,307.25,293.04999999999995,47.0,9
1252,iq,2006,30.0,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,299.75,284.19,305.75,291.65,11.4,9
1253,iq,2006,31.0,0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.2285714286,300.375,284.775,307.34999999999997,292.84999999999997,4.0,5
1254,iq,2006,32.0,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.514285714,293.08,308.9,291.0,12.39,79.2428571429,11.79,14.6314285714,12.2285714286,300.75,285.34999999999997,307.04999999999995,292.54999999999995,26.6,9
1255,iq,2006,33.0,0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.545714286,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,300.8166666667,283.5833333333,306.45,294.04999999999995,75.5,6
1256,iq,2006,34.0,0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.735714286,299.735714286,295.144285714,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.2714285714,300.45,283.45,308.04999999999995,294.04999999999995,71.1,5
1257,iq,2006,35.0,0.3097833,0.3501286,0.2846833,0.3948167,68.0,298.28,299.9,295.272857143,310.0,293.1,22.24,85.3728571429,68.0,16.7771428571,11.1714285714,299.65,283.18333333329997,306.34999999999997,293.45,176.0,5
1258,iq,2006,36.0,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.4571428571,13.7285714286,300.57,285.15,307.25,293.75,15.3,8
1259,iq,2006,37.0,0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.6428571429,11.3285714286,301.5,285.0,308.15,290.95,0.5,8
1260,iq,2006,38.0,0.3807286,0.3783667,0.3023,0.3075714,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,301.08333333329995,284.0833333333,307.95,294.54999999999995,93.9,8
1261,iq,2006,39.0,0.4655,0.2415429,0.4734,0.4934429,134.64,299.381428571,300.685714286,295.738571429,308.6,294.3,44.62,82.8457142857,134.64,17.2542857143,11.2857142857,301.7166666667,285.54999999999995,308.34999999999997,295.15,63.0,5
1262,iq,2006,40.0,0.35495,0.2479333,0.3508143,0.3139167,60.48,299.465714286,300.435714286,295.16,310.3,292.0,24.8,80.49,60.48,16.7385714286,12.7857142857,301.84999999999997,287.65,309.04999999999995,294.25,68.9,5
1263,iq,2006,41.0,0.1556167,0.19152,0.2151857,0.1546143,41.69,299.345714286,301.028571429,296.751428571,309.5,293.8,29.5,86.8528571429,41.69,18.4471428571,12.0571428571,301.21,283.25,306.84999999999997,295.25,162.6,5
1264,iq,2006,42.0,0.3215,0.2769,0.2100857,0.3337571,103.77,299.648571429,301.014285714,297.764285714,308.1,295.7,55.5,90.3785714286,103.77,19.5957142857,8.57142857143,301.75,283.25,308.54999999999995,295.95,8.1,5
1265,iq,2006,43.0,0.4882286,0.3681429,0.4377429,0.3788286,55.94,298.794285714,300.414285714,296.661428571,308.3,294.0,54.8,89.7,55.94,18.3114285714,9.34285714286,300.71,283.57,306.95,292.95,143.3,5
1266,iq,2006,44.0,0.3603286,0.2740143,0.3477143,0.3247857,67.5,300.467142857,301.878571429,296.882857143,309.8,295.1,42.73,82.9342857143,67.5,18.63,11.6142857143,301.9833333333,284.4166666667,308.84999999999997,295.15,14.0,5
1267,iq,2006,45.0,0.2951286,0.2463857,0.3020714,0.277,80.25,299.432857143,300.914285714,297.852857143,307.8,295.3,68.0,92.0885714286,80.25,19.7314285714,8.2,301.4,282.7,307.04999999999995,295.54999999999995,108.7,5
1268,iq,2006,46.0,0.3191429,0.1862857,0.2737,0.2470286,86.65,297.295714286,298.435714286,296.201428571,304.5,293.5,87.2,94.44,86.65,17.7914285714,7.35714285714,300.75,283.3166666667,306.34999999999997,294.95,85.6,5
1269,iq,2006,47.0,0.3405571,0.2662571,0.3427286,0.3283857,43.59,298.098571429,299.557142857,296.961428571,307.3,294.7,61.43,94.3028571429,43.59,18.6385714286,7.37142857143,300.15,282.15,305.45,295.65,39.362293956043956,5
1270,iq,2006,48.0,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.197142857,300.935714286,296.988571429,309.1,294.0,61.28,89.55,75.33,18.7442857143,10.7571428571,301.04999999999995,282.18333333333,308.04999999999995,296.04999999999995,115.1,5
1271,iq,2006,49.0,0.4470833,0.3015143,0.3405714,0.4276,99.89,298.202857143,299.2,297.608571429,304.6,294.6,95.02,96.7957142857,99.89,19.4257142857,6.91428571429,301.54999999999995,281.95,306.84999999999997,296.34999999999997,10.9,5
1272,iq,2006,50.0,0.3785,0.3020333,0.3492286,0.4147857,157.75,298.158571429,299.071428571,297.351428571,304.4,294.2,63.0,95.8757142857,157.75,19.1114285714,6.4,300.95,281.66666666666663,306.95,296.5,51.733333333333334,5
1273,iq,2006,51.0,0.32782,0.26192,0.3814667,0.35295,111.48,297.68,298.985714286,296.725714286,306.7,294.3,80.2,95.0785714286,111.48,18.3585714286,6.54285714286,300.34999999999997,281.3833333333333,306.04999999999995,296.65,92.56666666666668,5
1274,iq,2007,1.0,0.2201167,0.1589571,0.1905714,0.1324,79.94,297.288571429,298.207142857,296.517142857,306.3,293.2,88.9,95.9271428571,79.94,18.1442857143,7.41428571429,299.75,281.09999999999997,305.04999999999995,294.65,133.4,10
1275,iq,2007,2.0,0.1732857,0.2069333,0.1343,0.2379571,37.06,297.104285714,298.578571429,296.388571429,304.6,294.6,144.59,96.2385714286,37.06,17.9628571429,6.72857142857,299.97499999999997,280.875,304.84999999999997,296.04999999999995,61.5,7
1276,iq,2007,3.0,0.2719,0.2938,0.2094143,0.2523,126.89,297.387142857,298.435714286,296.388571429,305.5,293.3,52.2,94.6471428571,126.89,17.9757142857,7.04285714286,300.92499999999995,282.7,306.54999999999995,295.34999999999997,178.0,10
1277,iq,2007,4.0,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.614285714,298.45,297.025714286,303.7,294.9,180.99,96.9971428571,95.47,18.6885714286,5.52857142857,300.84999999999997,282.27,306.75,295.15,149.9,7
1278,iq,2007,5.0,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.144285714,299.614285714,296.774285714,307.8,294.3,65.1,93.1357142857,83.7,18.4142857143,9.0,300.875,283.45,308.15,295.45,60.3,6
1279,iq,2007,6.0,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.685714286,295.77,309.7,293.4,11.7,87.53,61.8,17.3228571429,10.7142857143,301.75,284.04999999999995,308.54999999999995,295.54999999999995,9.9,6
1280,iq,2007,7.0,0.2858,0.2957,0.2570286,0.3195714,14.19,299.171428571,300.285714286,294.15,308.7,291.4,2.1,75.8042857143,14.19,15.6857142857,11.2285714286,302.0,286.18333333329997,309.84999999999997,294.54999999999995,61.3,6
1281,iq,2007,8.0,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.565714286,302.178571429,294.165714286,310.2,294.4,11.55,72.4457142857,25.7,15.9185714286,13.1857142857,301.89,286.51,309.34999999999997,294.34999999999997,0.0,6
1282,iq,2007,9.0,0.1735,0.1996333,0.1745,0.1659167,55.56,299.058571429,300.635714286,294.29,309.2,291.5,35.33,78.5857142857,55.56,16.02,11.5571428571,301.71,286.48999999999995,308.95,293.54999999999995,28.0,6
1283,iq,2007,10.0,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.714285714,296.317142857,305.8,293.4,40.1255940934066,94.3485714286,45.70209134615384,17.9114285714,7.37142857143,300.45,283.04999999999995,306.15,295.04999999999995,39.362293956043956,7
1284,iq,2007,11.0,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.951428571,298.1,296.301428571,303.8,293.8,51.3,96.5228571429,55.47,17.8814285714,6.11428571429,301.15,283.25,306.25,294.84999999999997,138.0,10
1285,iq,2007,12.0,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.684285714,298.728571429,295.89,305.4,292.6,59.2,90.8585714286,150.33,17.47,8.17142857143,300.15,283.79999999999995,307.04999999999995,294.84999999999997,39.362293956043956,7
1286,iq,2007,13.0,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.835714286,299.15,296.56,307.2,292.8,58.4,93.5857142857,93.14,18.2142857143,8.24285714286,301.4,282.75,307.75,294.65,66.1,6
1287,iq,2007,14.0,0.2381,0.1912,0.2749571,0.2738,97.04,297.717142857,298.807142857,296.921428571,305.5,294.3,40.1255940934066,95.82,45.70209134615384,18.5942857143,6.61428571429,300.4166666667,281.98333333333,307.15,295.75,39.362293956043956,7
1288,iq,2007,15.0,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.555714286,298.592857143,296.688571429,304.1,292.4,147.57,95.5271428571,98.94,18.3285714286,6.72857142857,301.0,282.0,307.54999999999995,294.45,60.4,7
1289,iq,2007,16.0,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.031428571,298.092857143,296.014285714,304.8,292.0,46.45,94.7214285714,93.62,17.5514285714,7.52857142857,300.54999999999995,282.65,306.65,295.25,97.1,7
1290,iq,2007,17.0,0.2713714,0.1836571,0.203,0.3006,157.86,297.342857143,298.278571429,296.502857143,304.9,292.9,62.3,95.5257142857,157.86,18.1042857143,7.3,300.18333333329997,280.91666666667,307.25,295.15,39.362293956043956,7
1291,iq,2007,18.0,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.225714286,298.071428571,295.942857143,304.7,293.6,47.24,93.47,103.39,17.5171428571,7.37142857143,301.0,282.9,306.15,294.15,118.2,7
1292,iq,2007,19.0,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.905714286,298.221428571,295.994285714,306.6,291.7,56.1,95.0371428571,89.15,17.6114285714,9.35714285714,301.25,282.34999999999997,306.65,294.65,38.1,11
1293,iq,2007,20.0,0.1701857,0.1714,0.162,0.2290714,45.23,295.595714286,296.5,294.012857143,304.4,290.7,86.9,91.8328571429,45.23,15.6485714286,8.31428571429,301.25,281.84999999999997,305.65,292.15,191.4,10
1294,iq,2007,21.0,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.232857143,298.707142857,296.168571429,307.3,292.5,65.6,94.8528571429,64.11,17.7185714286,8.95714285714,301.4,283.7,306.95,294.84999999999997,86.6,6
1295,iq,2007,22.0,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.178571429,297.185714286,294.038571429,306.8,286.9,29.1,89.28,76.68,15.74,10.2,297.84999999999997,283.7833333333,305.95,290.65,61.8,11
1296,iq,2007,23.0,0.2085,0.25695,0.2148833,0.2338571,39.11,296.861428571,298.242857143,295.23,305.2,292.1,33.48,91.72,39.11,16.7271428571,9.0,299.65,282.84999999999997,304.45,293.54999999999995,0.5,11
1297,iq,2007,24.0,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.171428571,294.928571429,304.8,290.3,30.9,91.4585714286,54.78,16.3885714286,9.91428571429,299.75,282.79999999999995,305.75,293.84999999999997,12.9,11
1298,iq,2007,25.0,0.1667,0.1207857,0.1729714,0.1659,78.83,296.118571429,297.385714286,294.971428571,304.4,292.8,70.3,94.0657142857,78.83,16.4228571429,6.88571428571,299.1166666667,280.75,305.15,294.34999999999997,126.0,10
1299,iq,2007,26.0,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.571428571,298.014285714,295.178571429,305.0,292.7,22.8,92.6714285714,11.41,16.6314285714,8.77142857143,299.7166666667,281.78333333333,304.84999999999997,293.84999999999997,10.2,11
1300,iq,2007,27.0,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.828571429,298.114285714,292.177142857,305.8,290.2,1.4,78.0742857143,1.59,13.8042857143,12.2285714286,299.04999999999995,283.71666666669995,305.15,292.75,32.150000000000006,9
1301,iq,2007,28.0,0.3217667,0.2734,0.2545,0.3513,18.78,297.385714286,299.007142857,293.931428571,306.9,290.7,13.04,83.3871428571,18.78,15.4157142857,10.8714285714,299.9,283.525,305.84999999999997,293.04999999999995,54.1,9
1302,iq,2007,29.0,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.058571429,296.75,294.941428571,303.6,291.1,39.52,94.2471428571,26.29,16.3914285714,7.72857142857,299.68333333329997,280.98333333333,304.45,294.04999999999995,22.9,11
1303,iq,2007,30.0,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.078571429,294.345714286,308.2,290.1,11.64,84.1557142857,27.91,15.8457142857,12.3571428571,300.5,283.25,306.34999999999997,293.84999999999997,11.9,9
1304,iq,2007,31.0,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.724285714,297.935714286,293.0,305.6,290.0,25.5,82.5714285714,70.88,14.7185714286,11.5,297.4,282.9,307.15,289.54999999999995,55.9,11
1305,iq,2007,32.0,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.342857143,292.708571429,308.2,289.7,6.08,76.6185714286,35.77,14.3371428571,12.7714285714,299.625,285.15,305.84999999999997,290.34999999999997,30.3,9
1306,iq,2007,33.0,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.091428571,298.942857143,294.072857143,308.0,291.8,9.21,80.9357142857,36.78,15.5657142857,9.71428571429,300.04999999999995,284.15,306.25,294.45,76.5,9
1307,iq,2007,34.0,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.785714286,300.671428571,294.195714286,308.1,294.3,12.4,79.3342857143,9.06,15.7571428571,11.5714285714,300.275,283.97499999999997,306.45,293.04999999999995,22.1,9
1308,iq,2007,35.0,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.667142857,301.592857143,293.124285714,312.4,293.4,12.8,67.7571428571,30.26,14.7942857143,13.3857142857,300.2,285.325,307.84999999999997,293.04999999999995,0.0,8
1309,iq,2007,36.0,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.098571429,298.357142857,295.682857143,304.4,293.5,56.85,92.6571428571,76.28,17.1828571429,7.88571428571,299.45,281.04999999999995,307.15,294.04999999999995,37.1,5
1310,iq,2007,37.0,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.121428571,295.162857143,308.6,293.0,26.2,84.4128571429,49.85,16.65,12.1571428571,300.04999999999995,283.775,306.04999999999995,294.54999999999995,150.9,5
1311,iq,2007,38.0,0.3156571,0.3545,0.3326429,0.4172,58.22,298.508571429,300.714285714,295.834285714,309.2,293.3,34.27,86.7071428571,58.22,17.3671428571,12.4,300.34999999999997,283.9833333333,306.15,294.75,16.3,5
1312,iq,2007,39.0,0.2309,0.2363429,0.2308857,0.3128,59.79,299.698571429,301.428571429,295.3,310.6,292.7,10.3,78.5642857143,59.79,16.8042857143,13.8,300.9833333333,284.84999999999997,307.25,294.25,34.0,8
1313,iq,2007,40.0,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.281428571,299.821428571,296.287142857,310.8,294.7,73.33,89.8442857143,37.28,17.84,9.1,301.54999999999995,285.79999999999995,308.65,294.75,107.9,5
1314,iq,2007,41.0,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.575714286,301.385714286,295.447142857,309.6,294.8,38.28,80.45,39.09,17.01,11.6,301.54999999999995,283.75,307.34999999999997,294.95,145.1,5
1315,iq,2007,42.0,0.2251286,0.1505143,0.1959857,0.2383857,74.52,299.444285714,300.828571429,296.587142857,310.2,295.0,86.4,86.7057142857,74.52,18.2657142857,9.82857142857,302.15,285.45,308.34999999999997,295.04999999999995,4.1,5
1316,iq,2007,43.0,0.4034714,0.3202286,0.4087,0.4229,106.73,296.971428571,298.192857143,295.96,305.1,291.9,67.93,94.7814285714,106.73,17.5428571429,7.75714285714,300.04999999999995,282.51666666666995,305.25,294.04999999999995,79.3,5
1317,iq,2007,44.0,0.2657429,0.2856,0.2923143,0.2469143,51.28,297.83,299.664285714,296.978571429,306.3,293.7,67.47,95.5928571429,51.28,18.6728571429,9.35714285714,300.15,282.51666666666995,307.15,294.75,0.0,5
1318,iq,2007,45.0,0.3334571,0.3242571,0.2469,0.3311286,69.88,299.478571429,300.557142857,296.248571429,308.5,294.3,50.6,84.85,69.88,17.9785714286,9.48571428571,301.84999999999997,284.5833333333,307.95,295.65,22.1,5
1319,iq,2007,46.0,0.1784286,0.12875,0.2167714,0.1853,109.5,298.134285714,299.742857143,296.83,308.6,294.6,103.3,93.5542857143,109.5,18.5485714286,8.68571428571,300.825,284.0,306.65,294.75,111.3,5
1320,iq,2007,47.0,0.2284714,0.1886571,0.2345571,0.1996714,52.27,297.681428571,298.371428571,296.938571429,305.7,294.3,124.2,96.2142857143,52.27,18.6128571429,5.74285714286,299.77,281.01,306.45,294.95,80.0,5
1321,iq,2007,48.0,0.16564,0.1793,0.1276,0.1819143,129.33,297.88,299.328571429,297.217142857,305.2,294.4,65.57,96.5228571429,129.33,18.9242857143,6.94285714286,300.275,281.5,305.45,295.54999999999995,39.362293956043956,5
1322,iq,2007,49.0,0.2993714,0.3367143,0.2615857,0.3498429,73.16,298.52,299.607142857,296.904285714,305.5,294.3,57.8,91.6542857143,73.16,18.6071428571,8.3,301.04999999999995,283.15,306.15,295.95,142.0,5
1323,iq,2007,50.0,0.3138333,0.2335143,0.2426,0.2937429,83.39,299.048571429,300.271428571,296.261428571,307.8,294.3,42.68,86.7557142857,83.39,17.91,9.91428571429,302.0,283.4,307.34999999999997,295.75,23.1,5
1324,iq,2007,51.0,0.2698,0.2756857,0.2755143,0.2367143,146.13,297.141428571,298.242857143,296.397142857,306.6,293.3,89.72,96.0742857143,146.13,18.0342857143,5.68571428571,300.775,282.15,306.04999999999995,295.54999999999995,39.362293956043956,5
1325,iq,2007,52.0,0.1992,0.1947667,0.1711111,0.2308222,53.57,297.64,298.728571429,296.368571429,304.9,294.3,62.14,93.4685714286,53.57,17.9828571429,7.42857142857,300.84999999999997,281.9,305.25,294.84999999999997,28.1,5
1326,iq,2008,1.0,0.1914714,0.1554143,0.1760143,0.1872429,19.95,299.277142857,300.535714286,294.668571429,308.2,294.1,21.4,78.67,19.95,16.26,10.7285714286,301.42499999999995,284.72499999999997,309.15,294.65,66.25,6
1327,iq,2008,2.0,0.4449333,0.27585,0.3569,0.4697286,71.84,296.095714286,296.535714286,295.2,302.1,293.3,62.61,95.28,71.84,16.6814285714,5.1,298.95,279.45,304.54999999999995,295.75,104.4,10
1328,iq,2008,3.0,0.1882286,0.2208286,0.2332429,0.1699714,95.97,298.034285714,299.478571429,297.09,305.5,292.4,63.92,94.9685714286,95.97,18.8657142857,8.58571428571,300.58333333329995,282.61666666666997,306.95,294.95,125.3,10
1329,iq,2008,4.0,0.2779714,0.3249286,0.2219143,0.2956714,102.59,297.207142857,298.342857143,296.25,304.8,294.8,93.43,95.1257142857,102.59,17.84,5.97142857143,300.65,282.33333333333496,304.45,295.04999999999995,46.3,7
1330,iq,2008,5.0,0.35195,0.3705714,0.3138,0.4029714,110.0,298.398571429,299.971428571,297.011428571,307.6,294.2,66.0,93.0,110.0,18.6857142857,9.08571428571,300.7166666667,282.04999999999995,305.34999999999997,295.95,121.2,10
1331,iq,2008,6.0,0.2256429,0.17075,0.1981,0.1860714,38.72,299.49,300.764285714,294.628571429,308.4,293.5,28.0,78.1314285714,38.72,16.2842857143,11.5571428571,301.01666666669996,284.25,307.65,293.65,5.1,6
1332,iq,2008,7.0,0.1739429,0.1989167,0.1684286,0.1734286,47.23,297.77,299.171428571,296.922857143,306.0,294.8,103.22,95.7071428571,47.23,18.5571428571,6.71428571429,299.75,281.18333333333,304.84999999999997,295.25,9.2,7
1333,iq,2008,8.0,0.24095,0.2236,0.1620429,0.1874429,122.64,297.095714286,298.321428571,295.608571429,304.1,292.9,33.9,92.37,122.64,17.13,7.61428571429,301.15,283.95,306.54999999999995,295.15,115.3,10
1334,iq,2008,9.0,0.3493143,0.2227286,0.2677286,0.3878714,101.33,296.964285714,297.721428571,296.381428571,302.3,294.1,70.83,96.9271428571,101.33,17.9471428571,5.41428571429,300.0,281.5,305.65,295.65,127.6,10
1335,iq,2008,10.0,0.1697429,0.1386667,0.1700571,0.2008429,45.70209134615384,297.754285714,299.335714286,295.52,307.9,293.3,40.1255940934066,88.9728571429,45.70209134615384,17.0642857143,8.95714285714,300.33,282.03,306.45,295.04999999999995,39.362293956043956,6
1336,iq,2008,11.0,0.1292429,0.1729571,0.1260286,0.1506571,96.05,298.017142857,299.592857143,295.9,305.5,293.0,32.17,89.2685714286,96.05,17.5057142857,9.01428571429,299.4,280.95,306.34999999999997,295.34999999999997,64.4,7
1337,iq,2008,12.0,0.2383333,0.2327286,0.1239429,0.2000714,91.87,296.755714286,297.992857143,295.475714286,305.0,293.3,90.5,93.4514285714,91.87,16.9971428571,7.21428571429,299.72499999999997,281.183333333335,304.84999999999997,295.15,100.9,10
1338,iq,2008,13.0,0.3366,0.3042143,0.3229,0.3773143,62.13,297.094285714,297.992857143,295.948571429,303.7,293.1,53.36,94.0742857143,62.13,17.5071428571,6.55714285714,300.04999999999995,281.41666666667,304.84999999999997,295.75,39.362293956043956,7
1339,iq,2008,14.0,0.2700833,0.1902714,0.1906571,0.2151571,107.0,297.694285714,298.842857143,295.854285714,305.4,293.7,24.9,90.9571428571,107.0,17.4214285714,8.6,301.01666666669996,282.15,306.54999999999995,295.65,21.1,7
1340,iq,2008,15.0,0.2843571,0.3536714,0.3217857,0.3028286,71.45,297.537142857,298.9,296.632857143,306.1,292.8,99.96,95.1571428571,71.45,18.3157142857,7.4,301.45,282.15,305.95,294.15,53.1,7
1341,iq,2008,16.0,0.3026143,0.2446714,0.2963143,0.3287571,79.74,297.447142857,298.664285714,295.935714286,305.5,293.8,45.96,92.1242857143,79.74,17.5042857143,7.78571428571,299.95,281.25,306.75,294.84999999999997,61.0,7
1342,iq,2008,17.0,0.2706,0.3713143,0.3442286,0.2830714,42.05,296.76,297.414285714,296.382857143,301.9,293.7,62.52,97.9714285714,42.05,17.9642857143,4.88571428571,299.79999999999995,280.84999999999997,306.15,294.75,85.9,7
1343,iq,2008,18.0,0.06172857,0.1339,0.09471429,0.1178429,42.12,298.072857143,299.414285714,296.741428571,306.3,293.1,115.99,93.6628571429,42.12,18.3985714286,8.68571428571,301.01666666669996,281.15,305.65,295.84999999999997,31.2,7
1344,iq,2008,19.0,0.1361571,0.1631571,0.1391571,0.1345571,50.5,295.975714286,296.871428571,294.665714286,304.5,290.6,47.1,93.1585714286,50.5,16.18,6.97142857143,299.75,282.11666666666997,305.54999999999995,293.75,18.0,11
1345,iq,2008,20.0,0.1963857,0.29632,0.2641571,0.2255857,30.08,294.85,295.421428571,293.244285714,304.4,288.5,18.08,91.5042857143,30.08,14.78,7.38571428571,299.3166666667,281.04999999999995,304.15,291.15,6.1,11
1346,iq,2008,21.0,0.2210167,0.2353167,0.1804429,0.1994714,45.69,296.268571429,296.935714286,295.638571429,303.4,291.7,59.4,96.6214285714,45.69,17.1442857143,5.95714285714,299.5,282.0,304.65,294.54999999999995,58.2,7
1347,iq,2008,22.0,0.12245,0.1571,0.086,0.1033143,72.04,296.741428571,297.692857143,295.994285714,304.1,293.8,134.66,96.0257142857,72.04,17.52,5.75714285714,300.34999999999997,282.34999999999997,305.45,294.84999999999997,76.1,7
1348,iq,2008,23.0,0.1951857,0.1577143,0.1844286,0.1336143,30.09,296.4,297.357142857,295.21,304.4,292.2,73.01,93.9828571429,30.09,16.7114285714,6.77142857143,300.04999999999995,280.7,304.25,293.54999999999995,13.6,11
